TransactionAmount,TransactionDate,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionType,CustomerOccupation,Channel,Cluster
102.81,2023-12-04 16:23:00,Seattle,76.0,47.0,1.0,3228.87,2024-11-04 08:08:07,Debit,Retired,Branch,3
22.61,2023-12-21 17:56:04,Seattle,19.0,145.0,1.0,1111.67,2024-11-04 08:06:47,Debit,Student,Online,1
68.28,2023-06-08 18:54:04,Boston,56.0,293.0,1.0,3213.16,2024-11-04 08:08:24,Debit,Engineer,Online,2
33.65,2023-09-18 17:18:03,New York,63.0,146.0,1.0,12719.93,2024-11-04 08:07:24,Debit,Engineer,Online,2
362.68,2023-01-16 18:02:19,Miami,63.0,137.0,1.0,2040.77,2024-11-04 08:06:30,Debit,Retired,Branch,3
73.23,2023-06-23 16:41:27,San Francisco,20.0,172.0,1.0,1309.85,2024-11-04 08:12:22,Debit,Student,Branch,1
654.49,2023-11-20 16:31:36,Austin,25.0,104.0,1.0,164.61,2024-11-04 08:08:39,Debit,Student,Online,1
18.56,2023-04-24 17:04:21,Memphis,49.0,161.0,1.0,4230.37,2024-11-04 08:07:40,Debit,Engineer,Branch,0
389.05,2023-01-06 17:35:08,Dallas,27.0,41.0,1.0,761.0,2024-11-04 08:11:28,Debit,Student,Branch,1
7.38,2023-03-15 16:47:45,Houston,67.0,105.0,1.0,2923.83,2024-11-04 08:10:18,Debit,Retired,Online,3
109.48,2023-06-26 17:38:22,Baltimore,61.0,93.0,1.0,7372.47,2024-11-04 08:07:26,Debit,Retired,Online,3
66.91,2023-01-30 18:47:17,Seattle,39.0,85.0,1.0,871.1,2024-11-04 08:10:19,Debit,Engineer,Branch,2
335.48,2023-03-02 16:06:18,Oklahoma City,45.0,155.0,1.0,3023.16,2024-11-04 08:06:45,Debit,Engineer,Branch,0
38.14,2023-12-28 16:51:20,Albuquerque,19.0,174.0,1.0,1119.21,2024-11-04 08:09:59,Debit,Student,Online,1
1076.98,2023-12-20 18:12:25,Detroit,60.0,173.0,1.0,11833.73,2024-11-04 08:09:33,Debit,Engineer,Branch,0
360.02,2023-02-09 16:29:06,Dallas,68.0,68.00000000000001,1.0,6400.59,2024-11-04 08:08:53,Debit,Retired,Online,3
567.71,2023-02-06 18:39:23,Memphis,63.0,80.0,1.0,13884.24,2024-11-04 08:10:40,Debit,Engineer,Online,2
218.19,2023-05-23 16:29:31,Austin,19.0,185.0,1.0,620.83,2024-11-04 08:10:27,Debit,Student,Branch,1
209.99,2023-09-07 17:19:21,Denver,19.0,40.0,1.0,1938.0100000000002,2024-11-04 08:11:39,Debit,Student,Branch,1
11.02,2023-11-13 16:32:53,Tucson,19.0,280.0,1.0,964.79,2024-11-04 08:06:56,Debit,Student,Branch,1
83.43,2023-05-30 16:28:48,New York,56.0,109.0,1.0,1870.16,2024-11-04 08:11:40,Debit,Retired,Online,3
344.97,2023-03-20 17:30:52,Austin,34.0,106.0,1.0,5577.94,2024-11-04 08:09:39,Debit,Engineer,Online,2
172.29,2023-01-30 17:22:39,El Paso,36.0,283.0,1.0,8700.8,2024-11-04 08:08:42,Debit,Engineer,Branch,2
195.54,2023-07-17 16:05:23,Omaha,60.0,255.0,1.0,2794.66,2024-11-04 08:09:01,Debit,Retired,Online,3
101.23,2023-08-04 18:34:01,Colorado Springs,45.0,87.0,1.0,6169.71,2024-11-04 08:06:42,Debit,Engineer,Online,2
180.46,2023-03-13 16:26:30,Fresno,25.0,34.0,1.0,831.7499999999999,2024-11-04 08:11:23,Debit,Student,Branch,1
692.55,2023-03-07 16:51:37,Charlotte,53.0,109.0,1.0,2451.56,2024-11-04 08:12:17,Debit,Retired,Branch,3
147.31,2023-06-12 17:10:27,Mesa,34.0,91.99999999999999,1.0,13625.52,2024-11-04 08:07:58,Debit,Engineer,Online,2
107.48,2023-02-07 17:38:18,Los Angeles,20.0,103.0,1.0,1379.39,2024-11-04 08:12:07,Debit,Student,Branch,1
1831.02,2023-09-15 17:31:42,Columbus,62.0,83.0,1.0,11498.01,2024-11-04 08:10:52,Debit,Engineer,Online,2
81.51,2023-08-10 16:10:22,Washington,25.0,97.0,1.0,865.4899999999999,2024-11-04 08:07:15,Debit,Student,Branch,1
365.48,2023-05-22 17:59:02,Seattle,76.0,215.99999999999997,1.0,7147.4,2024-11-04 08:10:38,Debit,Retired,Online,3
491.1,2023-06-05 16:08:37,Houston,35.0,125.0,1.0,7833.85,2024-11-04 08:07:32,Debit,Engineer,Online,2
452.8,2023-11-24 16:45:11,Los Angeles,80.0,151.0,1.0,4840.67,2024-11-04 08:07:34,Debit,Retired,Branch,3
645.04,2023-12-22 17:08:55,Memphis,70.0,78.0,1.0,7361.47,2024-11-04 08:07:29,Debit,Retired,Branch,3
169.28,2023-03-27 18:08:06,Philadelphia,45.0,114.0,1.0,5128.44,2024-11-04 08:11:54,Debit,Engineer,Branch,0
88.42,2023-10-18 16:28:19,El Paso,62.0,91.0,1.0,12381.45,2024-11-04 08:09:15,Debit,Engineer,Branch,2
155.53,2023-03-24 17:04:32,Baltimore,29.0,66.0,1.0,4008.05,2024-11-04 08:08:36,Debit,Engineer,Branch,2
991.8200000000002,2023-12-04 16:16:19,Milwaukee,43.0,300.0,1.0,3493.13,2024-11-04 08:10:11,Debit,Engineer,Online,2
39.24,2023-11-14 18:33:32,Dallas,77.0,106.0,1.0,6462.41,2024-11-04 08:11:18,Debit,Retired,Branch,3
152.01,2023-02-23 16:41:55,Fort Worth,42.0,111.0,3.0,4625.12,2024-11-04 08:11:14,Debit,Engineer,Branch,2
78.77,2023-05-08 18:36:59,Las Vegas,48.0,50.00000000000001,1.0,6470.57,2024-11-04 08:06:41,Debit,Engineer,Branch,2
26.5,2023-02-08 16:42:59,Indianapolis,48.0,179.0,1.0,4854.83,2024-11-04 08:07:24,Debit,Engineer,Online,2
83.62,2023-06-22 17:18:09,Raleigh,48.0,146.0,1.0,12652.22,2024-11-04 08:12:06,Debit,Engineer,Branch,2
142.78,2023-05-09 16:40:52,San Diego,68.0,150.0,1.0,11705.88,2024-11-04 08:12:22,Debit,Engineer,Branch,0
55.99,2023-11-13 16:16:24,El Paso,35.0,95.0,1.0,932.61,2024-11-04 08:07:20,Debit,Engineer,Branch,2
774.48,2023-03-06 16:12:45,Louisville,61.0,30.999999999999996,1.0,11613.58,2024-11-04 08:08:33,Debit,Engineer,Branch,0
105.37,2023-05-11 18:31:20,Sacramento,25.0,160.0,1.0,1068.55,2024-11-04 08:09:44,Debit,Student,Branch,1
118.83,2023-06-26 16:10:25,Virginia Beach,28.0,295.0,1.0,1616.3,2024-11-04 08:08:28,Debit,Student,Online,1
46.22,2023-11-13 16:41:09,San Jose,23.0,217.0,1.0,471.2799999999999,2024-11-04 08:08:59,Debit,Student,Branch,1
659.71,2023-05-05 16:10:24,San Jose,21.0,148.0,1.0,106.86,2024-11-04 08:09:32,Debit,Student,Branch,1
377.97,2023-11-17 16:50:08,Miami,72.0,160.0,1.0,2457.1,2024-11-04 08:11:04,Debit,Retired,Online,3
114.1,2023-05-22 17:45:02,Boston,69.0,148.0,1.0,5882.12,2024-11-04 08:11:19,Debit,Retired,Branch,3
11.3,2023-12-01 16:33:43,Louisville,55.0,41.0,1.0,1938.99,2024-11-04 08:09:25,Debit,Retired,Online,3
95.5,2023-05-22 16:24:02,Omaha,57.0,17.0,1.0,4079.09,2024-11-04 08:08:19,Debit,Retired,Online,3
130.93,2023-02-08 16:52:09,Houston,28.0,149.0,1.0,860.1199999999999,2024-11-04 08:11:18,Debit,Engineer,Branch,0
272.97,2023-04-17 18:42:04,Boston,68.0,174.0,1.0,7811.310000000001,2024-11-04 08:10:58,Debit,Retired,Online,3
73.35,2023-03-13 16:33:49,San Francisco,24.0,47.0,1.0,1181.84,2024-11-04 08:09:57,Debit,Student,Branch,1
29.94,2023-10-13 16:22:08,San Francisco,58.0,243.0,1.0,10915.54,2024-11-04 08:12:01,Debit,Engineer,Branch,2
307.24,2023-11-02 16:05:49,San Jose,19.0,136.0,2.0,1670.72,2024-11-04 08:09:50,Debit,Student,Branch,1
50.52,2023-10-16 16:29:39,Boston,20.0,140.0,1.0,1121.19,2024-11-04 08:09:12,Debit,Student,Online,1
820.46,2023-04-03 16:22:48,Fort Worth,53.0,243.0,1.0,5621.86,2024-11-04 08:10:23,Debit,Engineer,Online,2
153.07,2023-04-03 18:37:57,Detroit,56.0,116.00000000000001,1.0,8873.43,2024-11-04 08:12:06,Debit,Engineer,Branch,2
52.94,2023-06-12 17:36:25,Tucson,41.0,146.0,1.0,6990.92,2024-11-04 08:11:08,Debit,Engineer,Branch,0
384.41,2023-04-17 16:53:29,Jacksonville,60.0,65.0,1.0,7831.56,2024-11-04 08:10:13,Debit,Engineer,Branch,2
235.42,2023-07-10 18:34:22,Phoenix,51.0,175.0,1.0,6173.23,2024-11-04 08:11:06,Debit,Retired,Branch,3
114.23,2023-06-07 17:35:50,Dallas,56.0,64.0,1.0,9523.72,2024-11-04 08:06:35,Debit,Engineer,Branch,2
12.62,2023-05-05 16:35:44,El Paso,33.0,61.00000000000001,1.0,6420.47,2024-11-04 08:09:03,Debit,Engineer,Branch,0
997.37,2023-12-22 18:24:01,Fort Worth,23.0,145.0,1.0,1146.09,2024-11-04 08:07:23,Debit,Student,Branch,1
373.52,2023-09-25 16:23:23,Colorado Springs,35.0,235.0,1.0,6430.41,2024-11-04 08:11:16,Debit,Engineer,Branch,2
336.05,2023-04-24 17:18:18,San Antonio,28.0,164.0,1.0,1635.05,2024-11-04 08:12:13,Debit,Student,Branch,1
366.93,2023-12-11 18:43:00,Houston,66.0,33.0,1.0,6697.79,2024-11-04 08:11:33,Debit,Retired,Online,3
112.27,2023-10-19 17:34:53,Seattle,58.0,102.0,1.0,7369.89,2024-11-04 08:11:23,Debit,Engineer,Branch,0
494.9599999999999,2023-03-31 16:34:38,Sacramento,40.0,132.0,1.0,6903.68,2024-11-04 08:08:34,Debit,Engineer,Branch,2
561.58,2023-06-23 17:38:26,Sacramento,65.0,22.999999999999996,1.0,11748.86,2024-11-04 08:06:32,Debit,Engineer,Online,2
440.94,2023-09-13 18:38:27,San Antonio,42.0,148.0,1.0,7303.23,2024-11-04 08:11:22,Debit,Engineer,Online,2
71.9,2023-02-20 16:28:39,Los Angeles,29.0,51.00000000000001,1.0,10619.35,2024-11-04 08:12:07,Debit,Engineer,Branch,0
256.66,2023-07-17 17:08:03,Raleigh,54.0,137.0,1.0,1794.5,2024-11-04 08:06:55,Debit,Retired,Online,3
166.55,2023-07-13 17:51:44,Houston,59.0,99.0,1.0,12970.21,2024-11-04 08:09:36,Debit,Engineer,Branch,0
276.26,2023-02-13 17:04:50,Louisville,56.0,143.0,1.0,120.88999999999999,2024-11-04 08:11:47,Debit,Engineer,Branch,0
35.46,2023-07-18 16:38:11,Indianapolis,67.0,164.0,1.0,5692.31,2024-11-04 08:10:12,Debit,Engineer,Branch,2
38.14,2023-04-07 16:16:00,Portland,50.0,165.0,1.0,9879.87,2024-11-04 08:07:16,Debit,Engineer,Branch,0
506.25999999999993,2023-12-18 18:26:07,Baltimore,64.0,86.0,1.0,6266.65,2024-11-04 08:11:53,Debit,Retired,Branch,3
736.32,2023-04-12 17:06:06,Indianapolis,31.0,28.0,1.0,14268.95,2024-11-04 08:10:23,Debit,Engineer,Online,2
389.43,2023-11-27 18:01:47,Austin,52.0,151.0,1.0,6449.83,2024-11-04 08:10:57,Debit,Engineer,Branch,2
25.58,2023-11-16 16:33:22,Omaha,60.0,166.0,1.0,6741.41,2024-11-04 08:06:29,Debit,Engineer,Branch,2
446.1,2023-09-19 17:45:19,Seattle,25.0,243.0,1.0,1008.44,2024-11-04 08:08:30,Debit,Student,Branch,1
147.74,2023-09-05 16:52:06,Raleigh,23.0,15.0,1.0,1711.78,2024-11-04 08:12:18,Debit,Student,Branch,1
1228.81,2023-02-20 16:36:36,San Francisco,26.0,254.0,1.0,1821.0,2024-11-04 08:09:05,Debit,Student,Branch,1
46.23,2023-05-29 17:45:26,Fresno,77.0,282.0,1.0,5107.75,2024-11-04 08:09:46,Debit,Retired,Online,3
265.37,2023-05-26 17:56:17,Washington,33.0,77.0,1.0,5229.95,2024-11-04 08:09:20,Debit,Engineer,Branch,0
342.57,2023-02-03 17:10:00,Boston,20.0,91.0,1.0,339.16,2024-11-04 08:09:51,Debit,Student,Online,1
417.26,2023-02-27 17:01:24,New York,32.0,45.0,1.0,10442.48,2024-11-04 08:11:53,Debit,Engineer,Online,2
33.63,2023-11-03 16:50:08,Columbus,63.0,75.99999999999999,1.0,4324.4,2024-11-04 08:10:52,Debit,Retired,Online,3
64.58,2023-12-04 18:06:30,El Paso,55.0,173.0,1.0,6292.29,2024-11-04 08:11:27,Debit,Retired,Branch,3
23.23,2023-04-20 16:34:59,Miami,21.0,122.0,1.0,269.01,2024-11-04 08:09:54,Debit,Student,Branch,1
160.52,2023-08-07 16:15:05,Jacksonville,78.0,112.0,1.0,5379.25,2024-11-04 08:07:59,Debit,Retired,Branch,3
278.88,2023-09-29 16:53:14,Kansas City,64.0,179.0,2.0,1334.09,2024-11-04 08:09:44,Debit,Engineer,Branch,0
285.49,2023-08-11 18:42:10,Charlotte,53.0,109.0,1.0,6366.84,2024-11-04 08:12:14,Debit,Engineer,Branch,0
71.87,2023-01-16 18:03:02,Nashville,22.0,258.0,1.0,1839.1,2024-11-04 08:12:07,Debit,Student,Branch,1
308.8,2023-12-26 16:08:51,Baltimore,53.0,41.0,1.0,3966.5399999999995,2024-11-04 08:09:59,Debit,Retired,Branch,3
135.35,2023-07-28 18:42:51,Houston,33.0,82.0,1.0,9983.36,2024-11-04 08:07:24,Debit,Engineer,Branch,0
288.43,2023-05-08 16:37:53,Phoenix,66.0,72.0,1.0,4577.09,2024-11-04 08:09:00,Debit,Retired,Branch,3
147.46,2023-10-12 16:58:25,Albuquerque,65.0,205.0,1.0,7458.029999999999,2024-11-04 08:11:31,Debit,Engineer,Online,2
214.15,2023-10-30 17:07:54,Detroit,32.0,217.0,1.0,6397.29,2024-11-04 08:10:59,Debit,Engineer,Branch,0
71.34,2023-08-28 16:00:00,Miami,49.0,144.0,3.0,6345.03,2024-11-04 08:09:43,Debit,Engineer,Online,2
170.36,2023-03-27 16:56:29,Indianapolis,30.0,118.0,1.0,6034.73,2024-11-04 08:09:24,Debit,Engineer,Branch,2
965.66,2023-12-18 17:22:16,Raleigh,53.0,32.0,1.0,765.8099999999998,2024-11-04 08:08:58,Debit,Engineer,Branch,2
736.53,2023-05-10 17:05:08,Philadelphia,55.0,120.0,1.0,9826.26,2024-11-04 08:09:38,Debit,Engineer,Branch,2
213.42,2023-07-27 17:30:14,Columbus,45.0,17.0,1.0,3736.3800000000006,2024-11-04 08:11:26,Debit,Engineer,Branch,2
94.09,2023-09-12 16:32:09,Miami,27.0,203.0,1.0,646.8499999999999,2024-11-04 08:10:29,Debit,Student,Branch,1
91.23,2023-05-15 16:13:54,Boston,72.0,86.0,1.0,6385.12,2024-11-04 08:08:29,Debit,Retired,Branch,3
263.92,2023-07-26 17:56:54,San Diego,57.0,233.0,1.0,4161.71,2024-11-04 08:10:43,Debit,Retired,Branch,3
77.5,2023-05-23 16:44:55,Fort Worth,51.0,201.0,1.0,11079.77,2024-11-04 08:08:15,Debit,Engineer,Online,2
3.65,2023-02-13 17:48:36,Miami,69.0,146.0,1.0,10017.11,2024-11-04 08:11:01,Debit,Engineer,Online,2
43.88,2023-11-13 17:43:37,Seattle,26.0,251.0,1.0,1644.09,2024-11-04 08:08:21,Debit,Student,Online,1
591.98,2023-04-28 16:32:10,El Paso,28.0,132.0,1.0,387.65,2024-11-04 08:07:44,Debit,Student,Branch,1
224.79,2023-08-22 16:34:34,Boston,18.0,129.0,1.0,528.38,2024-11-04 08:10:25,Debit,Student,Online,1
64.3,2023-09-04 17:36:40,Louisville,55.0,67.0,1.0,7530.299999999999,2024-11-04 08:11:58,Debit,Retired,Branch,3
111.79,2023-12-26 17:40:23,Jacksonville,62.0,49.0,1.0,10887.59,2024-11-04 08:11:34,Debit,Engineer,Online,2
927.16,2023-03-20 16:48:00,San Francisco,59.0,153.0,1.0,7104.61,2024-11-04 08:10:20,Debit,Retired,Branch,3
613.7,2023-02-22 17:33:56,Fort Worth,61.0,37.0,1.0,7307.11,2024-11-04 08:10:53,Debit,Retired,Branch,3
26.07,2023-03-16 17:00:29,Baltimore,20.0,18.999999999999996,3.0,349.98,2024-11-04 08:10:16,Debit,Student,Branch,1
170.45,2023-01-05 16:56:49,San Francisco,60.0,199.0,1.0,2284.41,2024-11-04 08:09:17,Debit,Engineer,Branch,0
344.27,2023-09-19 17:23:14,San Antonio,22.0,123.0,1.0,1918.3600000000001,2024-11-04 08:09:37,Debit,Student,Branch,1
872.72,2023-04-24 16:47:17,Washington,22.0,288.0,1.0,503.01,2024-11-04 08:10:49,Debit,Student,Online,1
292.95,2023-02-16 16:23:11,Memphis,37.0,56.0,1.0,1216.91,2024-11-04 08:11:13,Debit,Engineer,Branch,0
28.44,2023-08-31 17:43:38,Fresno,18.0,243.0,1.0,1071.04,2024-11-04 08:09:03,Debit,Student,Branch,1
209.02,2023-03-03 17:08:36,El Paso,21.0,74.0,1.0,187.9,2024-11-04 08:11:19,Debit,Student,Branch,1
20.05,2023-11-29 17:43:51,Chicago,72.0,171.0,1.0,7145.67,2024-11-04 08:08:00,Debit,Retired,Branch,3
175.02,2023-04-10 16:23:53,Phoenix,28.0,71.0,1.0,1493.88,2024-11-04 08:09:21,Debit,Student,Online,1
89.5,2023-08-21 16:22:06,Louisville,41.0,134.0,1.0,8658.95,2024-11-04 08:09:01,Debit,Engineer,Branch,0
69.96,2023-10-16 17:43:00,Baltimore,28.0,30.999999999999996,1.0,164.12,2024-11-04 08:08:13,Debit,Student,Branch,1
146.51,2023-01-25 17:12:17,Albuquerque,53.0,68.00000000000001,1.0,7089.9,2024-11-04 08:10:39,Debit,Engineer,Branch,2
376.78,2023-08-14 17:25:14,Nashville,21.0,88.0,1.0,841.6499999999999,2024-11-04 08:07:49,Debit,Student,Online,1
148.54,2023-12-22 16:25:16,Columbus,71.0,107.0,1.0,5677.05,2024-11-04 08:11:52,Debit,Retired,Branch,3
388.77,2023-12-11 16:57:08,Jacksonville,26.0,30.0,1.0,1658.49,2024-11-04 08:11:05,Debit,Student,Online,1
100.38,2023-11-27 17:51:15,Seattle,63.0,49.0,1.0,10171.68,2024-11-04 08:09:18,Debit,Engineer,Branch,0
137.23,2023-04-07 16:50:22,Fresno,64.0,63.0,1.0,13847.99,2024-11-04 08:08:41,Debit,Engineer,Branch,0
870.3,2023-08-28 17:56:39,San Jose,51.0,229.0,1.0,3688.98,2024-11-04 08:08:54,Debit,Retired,Branch,3
458.94,2023-07-18 18:06:23,Detroit,52.0,180.0,1.0,5619.95,2024-11-04 08:08:35,Debit,Engineer,Branch,0
327.35,2023-09-25 18:48:58,Memphis,20.0,175.0,1.0,342.08,2024-11-04 08:11:19,Debit,Student,Branch,1
757.15,2023-01-17 16:53:08,Raleigh,53.0,37.99999999999999,1.0,4702.86,2024-11-04 08:08:06,Debit,Engineer,Online,2
5.64,2023-03-08 16:57:30,Boston,59.0,47.0,1.0,12703.24,2024-11-04 08:11:10,Debit,Engineer,Online,2
47.23,2023-08-03 18:18:56,Memphis,73.0,160.0,1.0,6659.81,2024-11-04 08:11:07,Debit,Retired,Online,3
239.41,2023-11-01 17:23:46,Baltimore,42.0,247.99999999999997,1.0,7860.65,2024-11-04 08:07:19,Debit,Engineer,Online,2
7.48,2023-07-03 16:46:20,San Antonio,55.0,29.000000000000004,1.0,1275.2,2024-11-04 08:12:21,Debit,Engineer,Branch,2
170.97,2023-05-01 17:04:30,Nashville,26.0,292.0,1.0,1265.27,2024-11-04 08:07:51,Debit,Student,Branch,1
262.43,2023-06-13 17:26:54,San Diego,37.0,274.0,5.0,12841.01,2024-11-04 08:07:46,Debit,Engineer,Online,2
659.15,2023-01-31 16:02:23,Boston,22.0,204.0,1.0,1241.59,2024-11-04 08:06:24,Debit,Student,Branch,1
31.53,2023-12-20 17:15:14,Kansas City,25.0,283.0,1.0,874.93,2024-11-04 08:06:33,Debit,Student,Online,1
111.66,2023-06-07 18:18:32,Washington,48.0,140.0,1.0,5716.72,2024-11-04 08:07:36,Debit,Engineer,Online,2
250.01,2023-11-06 16:28:15,Kansas City,62.0,88.0,1.0,1541.48,2024-11-04 08:12:10,Debit,Retired,Branch,3
554.15,2023-04-18 17:17:37,Raleigh,49.0,107.99999999999999,1.0,14817.22,2024-11-04 08:12:11,Debit,Engineer,Branch,2
598.66,2023-01-10 16:51:44,Charlotte,32.0,222.0,1.0,2587.11,2024-11-04 08:11:41,Debit,Engineer,Branch,0
28.38,2023-05-18 16:24:16,Sacramento,55.0,98.0,1.0,173.7,2024-11-04 08:08:56,Debit,Engineer,Branch,0
16.8,2023-11-27 17:01:48,San Diego,49.0,94.0,1.0,11847.07,2024-11-04 08:09:51,Debit,Engineer,Branch,2
896.79,2023-11-06 16:35:59,Dallas,33.0,168.00000000000003,1.0,11146.74,2024-11-04 08:06:45,Debit,Engineer,Online,2
159.0,2023-03-06 18:04:32,Las Vegas,49.0,37.99999999999999,1.0,369.79,2024-11-04 08:08:35,Debit,Engineer,Branch,2
56.31,2023-09-27 17:54:16,Houston,75.0,195.0,1.0,6396.08,2024-11-04 08:08:12,Debit,Retired,Online,3
203.99,2023-01-20 16:34:35,Philadelphia,52.0,215.0,1.0,4840.31,2024-11-04 08:09:52,Debit,Retired,Online,3
50.99,2023-10-31 16:45:07,Detroit,29.0,75.99999999999999,1.0,1334.6,2024-11-04 08:10:00,Debit,Engineer,Branch,0
101.28,2023-08-23 18:19:06,Chicago,32.0,75.0,1.0,2774.35,2024-11-04 08:06:44,Debit,Engineer,Online,2
299.92,2023-10-09 18:41:21,Denver,27.0,122.0,1.0,1368.0,2024-11-04 08:08:59,Debit,Student,Branch,1
77.54,2023-02-01 17:12:47,Phoenix,67.0,73.0,1.0,4536.38,2024-11-04 08:10:22,Debit,Retired,Online,3
18.35,2023-09-18 16:40:59,Nashville,21.0,78.0,1.0,1293.39,2024-11-04 08:10:06,Debit,Student,Branch,1
732.53,2023-05-22 16:54:00,San Jose,26.0,116.00000000000001,1.0,441.54,2024-11-04 08:12:14,Debit,Student,Branch,1
65.11,2023-09-07 16:47:49,Nashville,34.0,150.0,1.0,8485.14,2024-11-04 08:08:55,Debit,Engineer,Branch,2
67.07,2023-06-05 16:24:41,Los Angeles,24.0,56.0,1.0,999.6200000000001,2024-11-04 08:10:33,Debit,Student,Branch,1
137.48,2023-11-27 17:34:33,Seattle,55.0,47.0,1.0,14273.42,2024-11-04 08:08:46,Debit,Engineer,Branch,0
398.36,2023-06-27 16:52:00,Columbus,22.0,56.0,1.0,1863.7,2024-11-04 08:09:08,Debit,Student,Branch,1
469.46,2023-11-08 18:24:56,New York,20.0,149.0,1.0,8640.56,2024-11-04 08:09:58,Debit,Student,Branch,1
37.58,2023-04-17 18:22:37,Indianapolis,57.0,182.0,1.0,259.44,2024-11-04 08:12:14,Debit,Engineer,Branch,2
160.24,2023-08-08 17:06:41,Washington,31.0,15.0,1.0,5526.97,2024-11-04 08:09:07,Debit,Engineer,Branch,2
315.39,2023-05-26 16:52:33,New York,23.0,93.0,1.0,929.6,2024-11-04 08:08:08,Debit,Student,Branch,1
434.17,2023-01-05 16:40:09,Atlanta,21.0,148.0,5.0,5335.44,2024-11-04 08:09:50,Debit,Student,Branch,1
165.91,2023-03-15 17:40:16,Jacksonville,26.0,84.00000000000001,1.0,587.1199999999999,2024-11-04 08:09:22,Debit,Student,Branch,1
211.36,2023-09-14 17:08:40,San Francisco,47.0,194.0,1.0,4760.34,2024-11-04 08:11:24,Debit,Engineer,Branch,0
241.45000000000002,2023-07-24 16:02:33,Portland,26.0,158.0,1.0,1594.04,2024-11-04 08:08:42,Debit,Student,Online,1
23.24,2023-04-13 16:41:41,Indianapolis,68.0,129.0,1.0,13777.79,2024-11-04 08:10:55,Debit,Engineer,Branch,0
70.88,2023-12-04 16:18:39,Omaha,74.0,176.0,1.0,1794.65,2024-11-04 08:06:26,Debit,Retired,Branch,3
1143.67,2023-10-30 16:18:48,Atlanta,66.0,111.0,1.0,7677.760000000001,2024-11-04 08:10:41,Debit,Retired,Online,3
314.52,2023-03-20 17:21:43,Memphis,80.0,229.0,1.0,7071.32,2024-11-04 08:06:44,Debit,Retired,Branch,3
181.81,2023-05-29 16:09:59,Austin,78.0,122.0,1.0,7525.7300000000005,2024-11-04 08:09:04,Debit,Retired,Online,3
854.64,2023-11-07 18:57:13,Fort Worth,56.0,118.0,1.0,2989.25,2024-11-04 08:08:54,Debit,Retired,Branch,3
261.19,2023-01-12 17:12:22,Oklahoma City,64.0,52.00000000000001,1.0,7620.6,2024-11-04 08:09:48,Debit,Retired,Branch,3
220.68,2023-10-09 18:23:25,Raleigh,71.0,217.0,1.0,5549.2,2024-11-04 08:07:05,Debit,Retired,Online,3
11.86,2023-09-05 16:43:36,Sacramento,31.0,129.0,1.0,6782.61,2024-11-04 08:08:52,Debit,Engineer,Branch,0
122.65000000000002,2023-08-17 16:26:57,Columbus,28.0,41.0,1.0,1968.51,2024-11-04 08:06:57,Debit,Student,Online,1
395.16,2023-07-24 16:14:05,Milwaukee,56.0,17.0,1.0,5340.73,2024-11-04 08:11:15,Debit,Retired,Online,3
704.69,2023-07-18 17:22:49,Las Vegas,51.0,150.0,1.0,3267.84,2024-11-04 08:10:51,Debit,Retired,Online,3
369.89,2023-10-18 16:44:36,San Antonio,69.0,69.00000000000001,1.0,6941.47,2024-11-04 08:11:27,Debit,Retired,Branch,3
10.92,2023-10-20 17:48:44,Jacksonville,67.0,268.0,1.0,7567.2,2024-11-04 08:08:28,Debit,Retired,Branch,3
199.14,2023-08-02 17:32:29,Seattle,31.0,36.0,1.0,7001.25,2024-11-04 08:10:52,Debit,Engineer,Branch,0
109.43,2023-01-11 18:07:25,Denver,70.0,140.0,1.0,1983.65,2024-11-04 08:09:49,Debit,Retired,Branch,3
304.15,2023-11-28 16:09:34,Atlanta,20.0,40.0,1.0,686.9099999999999,2024-11-04 08:10:17,Debit,Student,Branch,1
620.54,2023-03-27 16:26:46,Omaha,28.0,98.0,1.0,213.36,2024-11-04 08:07:26,Debit,Student,Branch,1
757.79,2023-01-02 16:30:09,Charlotte,22.0,117.0,1.0,1443.02,2024-11-04 08:08:27,Debit,Student,Online,1
122.81,2023-10-24 16:12:19,San Jose,52.0,12.0,1.0,8450.84,2024-11-04 08:09:37,Debit,Engineer,Branch,0
96.25,2023-07-27 16:01:41,Houston,61.0,171.0,1.0,7996.699999999999,2024-11-04 08:06:36,Debit,Retired,Online,3
1431.33,2023-01-17 17:50:51,Charlotte,30.0,49.0,1.0,5567.98,2024-11-04 08:09:18,Debit,Engineer,Branch,2
142.55,2023-05-16 16:45:46,Kansas City,67.0,97.0,1.0,1262.68,2024-11-04 08:07:26,Debit,Engineer,Online,2
35.94,2023-05-08 16:22:52,Fresno,23.0,141.0,1.0,1697.28,2024-11-04 08:09:24,Debit,Student,Branch,1
24.86,2023-02-13 16:53:36,Jacksonville,58.0,292.0,1.0,2591.65,2024-11-04 08:12:04,Debit,Engineer,Branch,0
103.08,2023-11-14 16:09:22,San Francisco,60.0,109.0,1.0,12002.16,2024-11-04 08:10:18,Debit,Engineer,Online,2
116.27,2023-11-28 18:04:26,Portland,57.0,94.0,1.0,8726.92,2024-11-04 08:11:49,Debit,Engineer,Online,2
363.84,2023-10-19 17:41:40,Columbus,73.0,118.0,3.0,5415.64,2024-11-04 08:09:37,Debit,Retired,Online,3
